id,language,tweet is reply,number of hashtags in tweet,number of cashtags in tweet,number of mentions in tweet,number of urls in tweet,number of photos in tweet,number of videos in tweet,presence of quoted tweet in tweet,number of replies to tweet,number of retweets to tweet,number of likes to tweet,number of words in tweet,number of special characters (ASCII) in tweet,number of non-ASCII characters in tweet,number of uppercase characters in tweet,number of digits in tweet,language in tweet is english,polarity of tweet,subjectivity of tweet,bot,number of tweets
1879895982,en,0.46,1.42,0.05,0.19,0.2,0.15,0.17,0.02,0.12,0.06,0.38,9.08,3.59,0.3,2.86,0.38,0.85,0.1,0.25,0,311
13131892,en,0.27,0.13,0.0,0.15,0.35,0.07,0.07,0.22,0.22,0.02,0.52,7.87,2.21,0.48,3.64,0.24,0.79,0.18,0.34,0,107
344786265,en,0.63,0.07,0.0,0.18,0.34,0.19,0.22,0.0,0.2,0.89,0.77,14.57,3.93,0.12,8.29,1.8,0.95,0.04,0.29,0,2045
40355353,en,0.2,0.6,0.0,0.4,0.2,0.0,0.0,0.2,0.4,0.0,0.0,17.0,4.2,0.0,7.6,0.0,0.8,-0.07,0.36,0,5
2380826625,en,0.41,0.02,0.0,0.02,0.02,0.08,0.09,0.1,0.23,0.02,0.22,5.92,1.59,1.03,3.36,0.18,0.74,0.05,0.24,0,369
67705467,en,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,1.0,12.0,7.0,1.0,0.5,0.6,1,1
830864476190617600,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.5,0.0,4.0,4.0,1.0,0.07,0.3,1,2
1437118404,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1
15971074,en,0.48,0.13,0.0,0.08,0.19,0.03,0.03,0.11,0.37,0.08,0.5,20.71,4.31,0.63,4.52,1.11,0.93,0.08,0.3,0,126
24100202,en,0.52,0.09,0.0,0.05,0.06,0.2,0.2,0.2,0.44,0.05,0.69,8.81,3.42,0.04,3.53,0.37,0.85,0.06,0.22,0,3820
92638688,en,0.46,1.23,0.0,0.31,0.31,0.0,0.0,0.15,0.0,0.0,0.62,12.46,4.31,1.54,6.31,0.77,0.92,0.15,0.33,0,13
3065995376,en,0.11,0.15,0.0,0.08,0.0,0.03,0.03,0.03,0.09,0.09,0.56,6.43,0.62,0.95,2.36,0.48,0.84,0.06,0.17,0,212
19733231,en,0.55,0.0,0.0,0.11,0.0,0.09,0.09,0.12,0.17,0.08,1.09,14.06,2.98,0.66,4.81,0.48,0.97,0.05,0.43,0,64
825575945239093248,en,0.92,0.03,0.0,0.02,0.01,0.0,0.0,0.02,0.02,0.01,0.46,19.87,6.11,0.04,6.4,0.48,0.89,0.09,0.37,0,89
402793371,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1,2
74125834,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,8.75,2.75,0.0,3.25,2.0,0.75,0.0,0.0,0,4
145597565,en,0.46,0.06,0.0,0.01,0.0,0.05,0.04,0.04,0.29,2.8,3.68,3.47,1.43,34.31,0.93,5.06,0.04,0.0,0.01,0,608
390353378,en,0.2,0.3,0.0,0.37,0.17,0.17,0.23,0.13,0.03,0.03,0.67,9.27,2.27,0.33,5.37,0.17,0.83,0.09,0.17,0,30
2738237715,en,0.34,0.03,0.0,0.05,0.0,0.09,0.09,0.22,0.21,0.03,0.5,11.18,1.19,0.49,1.27,0.67,0.86,0.06,0.37,0,238
568664995,en,0.14,0.18,0.0,0.02,0.86,0.0,0.0,0.0,0.05,0.0,0.11,6.8,1.39,2.18,2.98,0.52,0.82,0.09,0.12,0,44
2968452142,en,0.22,0.75,0.0,0.75,0.06,0.19,0.19,0.09,0.06,0.0,0.38,27.88,5.16,1.16,8.88,1.62,0.94,0.03,0.42,1,32
359217127,en,0.0,0.17,0.0,0.08,0.0,0.0,0.08,0.17,0.33,0.33,1.75,7.08,0.83,1.42,2.83,0.0,0.83,0.05,0.22,0,12
2402430732,en,0.67,0.0,0.0,0.19,0.05,0.02,0.02,0.02,0.55,0.07,0.93,6.26,3.83,0.5,5.98,1.43,0.76,0.06,0.13,0,42
522311618,en,0.64,0.25,0.0,0.05,0.03,0.01,0.02,0.24,0.18,0.32,5.93,16.03,4.8,0.02,5.35,0.36,0.92,0.09,0.33,0,113
2354570820,en,0.25,0.0,0.0,0.08,0.0,0.14,0.14,0.05,0.19,0.02,0.55,7.11,1.34,0.45,6.38,0.12,0.66,0.0,0.27,1,64
27646281,en,0.26,0.11,0.0,0.11,0.58,0.16,0.16,0.05,0.05,0.0,0.16,11.0,2.37,0.21,4.53,0.58,0.89,0.01,0.29,0,19
1069486704,en,0.1,0.0,0.96,0.04,0.08,0.08,0.08,0.06,0.32,0.65,4.13,19.57,5.25,0.05,7.6,5.17,0.98,0.08,0.37,0,614
372903325,en,0.96,0.0,0.0,0.0,0.07,0.09,0.04,0.0,0.05,0.02,0.11,5.05,2.21,0.0,6.41,0.21,0.48,0.23,0.37,1,56
727262258468786176,en,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.33,0.76,2.25,10.3,1.74,1.3,6.25,0.62,0.79,0.12,0.33,0,112
53971409,en,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,15.75,2.5,0.5,4.25,1.25,0.0,0.0,0.0,0,4
422419901,en,0.56,0.05,0.0,0.1,0.0,0.46,0.19,0.15,0.52,0.38,4.42,14.57,3.24,1.83,5.66,0.65,0.91,0.22,0.49,0,99
2244109634,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,4.5,0.0,5.5,1.0,1.0,-0.3,0.4,0,2
3141456575,en,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.8,0.0,0.4,18.2,5.0,0.0,10.4,1.0,0.8,0.05,0.18,1,5
546154599,en,0.0,0.43,0.0,0.18,0.26,0.0,0.0,0.24,0.03,0.04,0.18,6.54,2.28,1.7,5.49,0.46,0.75,0.06,0.12,0,76
132969447,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,5.0,0.0,19.0,0.0,1.0,0.0,0.0,1,1
48370152,en,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67,4.67,0.0,4.0,3.67,1.0,0.2,0.43,0,3
35480744,en,0.35,0.26,0.0,0.01,0.09,0.04,0.04,0.26,0.17,0.02,0.5,18.04,5.61,0.07,6.02,1.04,0.95,0.07,0.34,0,2078
2332745552,en,0.24,0.0,0.0,0.02,0.04,0.02,0.02,0.41,0.34,1.52,6.1,8.39,1.46,0.54,3.99,0.67,0.84,0.04,0.23,0,128
806457246829969408,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,12.0,5.0,118.0,0.0,1.0,0.18,0.41,0,1
73253449,en,0.0,1.11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.05,3.32,1.37,0.0,3.0,0.11,0.89,-0.01,0.01,0,19
2831846035,en,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.2,3.2,12.6,17.6,2.2,0.8,6.0,0.4,0.8,0.04,0.45,0,5
146587410,en,0.0,0.0,0.0,1.0,1.08,0.0,0.0,0.0,0.0,0.03,0.03,12.57,2.62,5.46,10.7,1.11,0.68,0.52,0.73,0,37
971118270,en,0.67,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,2.33,12.67,2.67,0.0,7.33,0.0,1.0,0.05,0.38,0,3
67234134,en,0.43,0.36,0.0,0.0,0.0,0.0,0.0,0.57,0.29,0.0,0.21,3.5,2.43,0.14,4.0,1.21,0.79,0.04,0.07,0,14
868379449,en,0.0,1.67,0.0,0.0,0.28,0.0,0.0,0.0,0.02,0.02,0.05,24.17,10.51,0.06,10.58,10.13,0.98,0.03,0.47,0,132
635896158,en,0.08,0.0,0.0,0.0,0.67,0.03,0.02,0.08,0.07,0.05,0.89,12.52,3.02,0.38,3.55,0.08,0.91,0.25,0.4,0,147
852032870,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0,1
185663478,en,0.04,0.01,0.92,0.0,0.63,0.01,0.01,0.01,0.03,0.05,0.17,10.69,3.1,0.1,10.7,2.19,0.87,0.02,0.16,0,1981
975370148,en,0.25,0.03,0.01,0.0,0.0,0.03,0.04,0.1,0.23,0.08,0.68,8.68,0.86,0.79,1.84,0.74,0.81,0.07,0.34,0,77
1046074586,en,0.13,0.02,0.0,0.62,0.26,0.05,0.05,0.61,0.02,0.03,0.29,14.78,3.63,0.12,5.43,0.49,0.94,0.08,0.3,0,365
209290935,en,0.67,0.33,0.0,0.67,0.0,0.0,0.06,0.0,0.33,0.44,1.61,9.94,3.33,0.44,5.0,0.78,0.67,0.11,0.3,1,18
819309651887931393,en,0.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,18.33,2.0,0.67,3.33,0.0,1.0,-0.03,0.09,1,3
3271144364,en,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2
750562818680840192,en,0.16,0.0,0.0,0.0,0.0,0.03,0.01,0.16,0.12,0.28,1.31,9.57,1.09,1.19,2.51,0.22,0.88,0.07,0.27,0,74
3099689685,en,0.81,0.0,0.07,0.0,0.01,0.14,0.14,0.01,0.3,0.05,1.44,9.85,3.58,0.0,4.11,1.23,0.76,0.05,0.28,0,5095
1031475576,en,0.6,0.04,0.0,0.01,0.0,0.04,0.04,0.07,0.22,0.09,0.35,8.28,1.7,0.29,3.0,0.39,0.75,0.05,0.22,0,1016
533022980,en,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,1.0,10.0,0.0,0.5,0.0,0.0,1,2
156558902,en,0.0,2.0,0.0,1.33,0.0,0.33,0.33,0.0,0.0,0.0,1.33,16.0,8.33,0.0,10.33,0.0,0.67,0.43,0.43,0,3
26578389,en,0.75,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,4.5,5.0,0.0,5.75,2.0,0.75,0.2,0.25,1,4
2876126471,en,0.18,0.24,0.0,0.11,0.03,0.23,0.13,0.0,0.15,1.1,3.51,14.76,2.8,1.21,4.08,0.32,0.92,0.02,0.37,0,71
24457163,en,0.53,0.07,0.0,0.25,0.07,0.11,0.12,0.09,0.36,0.04,1.01,16.94,4.79,1.5,4.4,0.56,0.88,0.13,0.4,0,169
4271518214,en,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.89,3.33,15.0,9.83,1.83,0.72,0.94,0.11,0.94,0.0,0.32,0,18
4031355440,en,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,5.5,22.5,5.5,0.0,8.0,0.0,1.0,0.26,0.55,0,2
872551036493324288,en,0.47,0.04,0.0,0.08,0.0,0.1,0.1,0.15,0.46,0.03,1.49,11.63,1.94,0.87,3.06,1.93,0.92,0.1,0.32,0,178
785973247,en,0.18,0.01,0.0,0.05,0.01,0.08,0.09,0.5,0.16,0.17,1.72,5.39,1.34,3.1,1.75,0.38,0.76,0.0,0.2,0,413
43840000,en,0.03,0.0,0.0,0.2,0.92,0.02,0.02,0.0,0.0,0.64,0.79,9.25,1.92,0.0,3.93,0.11,0.92,0.15,0.27,0,61
1861288789,en,0.47,0.82,0.0,0.09,0.12,0.24,0.21,0.15,0.03,0.0,0.47,10.26,3.15,0.71,3.29,0.12,0.91,0.11,0.31,1,34
404275633,en,0.23,0.0,0.0,0.0,0.0,0.05,0.05,0.12,0.1,0.07,0.1,11.3,0.47,3.05,1.8,0.1,0.9,0.01,0.42,1,40
351010595,en,0.75,0.25,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.25,4.0,16.5,19.25,0.25,20.5,2.25,0.75,0.1,0.25,0,4
996195182,en,0.38,0.0,0.0,0.0,0.06,0.12,0.12,0.0,0.19,0.0,0.88,5.0,0.62,0.06,1.19,0.38,0.75,-0.04,0.3,0,16
756089089,en,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.29,0.5,1.0,5.71,2.0,0.29,3.64,0.43,0.71,-0.05,0.24,0,14
4831428139,en,0.33,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.67,0.0,0.33,1.33,0.67,0.08,0.28,1,3
766368613,en,0.09,0.0,0.0,0.0,0.0,0.73,0.73,0.0,0.18,0.36,0.73,1.91,0.27,0.0,0.36,0.27,1.0,0.19,0.16,0,11
18250490,en,0.4,0.0,0.0,0.0,0.56,0.0,0.0,0.04,0.32,0.08,1.32,10.4,1.96,0.24,5.32,0.32,0.84,0.17,0.37,0,25
41473768,en,0.99,0.01,0.0,0.02,0.0,0.05,0.05,0.0,0.45,0.02,1.89,12.12,4.1,0.65,5.07,0.59,0.91,0.06,0.31,0,860
1074866616,en,0.85,0.0,0.0,0.17,0.0,0.24,0.17,0.02,0.27,0.02,0.73,13.85,4.78,0.1,4.51,0.76,0.95,0.14,0.32,0,41
11330592,en,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.03,4.57,0.73,0.07,1.37,0.0,1.0,0.01,0.09,1,30
725065498656923648,en,0.1,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.1,0.1,1.3,18.93,1.57,2.27,1.8,0.2,0.97,0.1,0.38,0,30
1637958290,en,0.0,5.6,0.0,2.46,1.04,0.0,0.0,0.0,0.0,0.15,0.38,14.23,9.04,2.29,6.35,0.42,0.52,0.07,0.19,0,48
382655684,en,0.0,0.77,0.0,0.92,0.92,0.0,0.0,0.0,0.0,0.0,0.08,10.54,5.38,0.0,6.23,0.0,1.0,0.0,0.0,1,13
829432051522818048,en,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,6.0,3.0,0.0,8.0,0.0,1.0,0.75,0.8,1,1
1915388072,en,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,5.67,1.67,0.0,3.67,0.17,1.0,0.2,0.34,1,6
23390733,en,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,22.0,0.0,1.0,0.0,0.0,0,1
509761132,en,0.48,0.0,0.15,0.18,0.21,0.03,0.03,0.18,0.33,0.58,2.79,9.36,2.42,0.0,3.24,0.24,0.88,0.28,0.42,0,33
101523287,en,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,31.0,6.75,1.0,8.75,5.0,0.75,0.24,0.5,0,4
576595547,en,0.21,0.01,0.0,0.01,0.0,0.03,0.04,0.14,0.1,0.12,1.71,6.44,0.94,2.84,4.99,0.42,0.81,0.25,0.36,0,154
3281655272,en,0.56,0.11,0.0,0.06,0.39,0.0,0.0,0.22,0.72,0.0,1.67,30.94,5.39,0.28,7.44,0.44,1.0,0.16,0.33,0,18
879710844325703680,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2
720776981894336512,en,0.8,0.0,0.0,0.0,0.0,0.1,0.1,0.05,0.2,0.2,2.55,12.65,2.55,0.8,2.7,0.3,0.85,0.22,0.41,1,20
58466556,en,0.61,0.04,0.0,0.61,0.11,0.32,0.21,0.18,0.43,2.79,8.46,18.46,4.5,0.5,5.93,0.39,0.89,0.01,0.33,0,28
734481509059600384,en,0.7,0.05,0.0,0.15,0.05,0.35,0.5,0.0,0.2,0.15,3.05,6.4,2.4,1.95,5.0,0.55,0.9,0.01,0.12,0,20
171661220,en,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.0,0.25,6.0,0.5,0.5,0.06,0.07,0,4
18474304,en,0.08,0.28,0.0,0.13,0.13,0.03,0.03,0.02,0.09,0.03,0.38,5.46,1.45,0.09,4.33,0.29,0.6,0.05,0.26,0,269
39815128,en,0.06,0.84,0.0,0.86,0.53,0.16,0.16,0.27,0.15,0.03,0.78,11.42,3.16,1.3,7.18,0.67,0.9,0.09,0.25,0,116
353340678,en,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.5,6.5,3.0,0.5,1.0,0.07,0.7,1,2
742089354,en,0.26,0.01,0.0,0.03,0.0,0.09,0.09,0.22,0.39,9.45,46.72,7.86,1.15,0.42,4.01,0.26,0.84,-0.05,0.42,0,74
624212255,en,0.38,0.0,0.0,0.11,0.02,0.08,0.05,0.1,0.37,1.92,9.48,6.21,1.33,0.62,1.37,0.29,0.78,0.02,0.3,1,63
820998415,en,0.42,0.0,0.0,0.5,0.0,0.33,0.08,0.0,0.75,0.17,0.17,15.5,3.75,0.0,6.67,4.08,0.92,-0.15,0.28,1,12
883232934,en,0.23,0.01,0.0,0.05,0.03,0.07,0.08,0.21,0.19,0.21,1.67,11.35,1.23,1.13,3.29,0.49,0.86,0.0,0.33,0,377
223183281,en,0.8,0.4,0.0,0.11,0.16,0.0,0.0,0.0,0.14,0.0,0.23,7.78,2.17,0.34,5.37,0.56,0.71,0.07,0.33,0,90
1198902685,en,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.57,4.43,13.43,0.43,0.43,2.0,0.43,1.0,0.03,0.27,0,7
2253916442,en,0.71,0.54,0.0,0.2,0.04,0.02,0.02,0.19,0.23,0.11,1.13,12.57,4.17,0.76,6.58,0.45,0.89,0.19,0.36,0,463
188108079,en,0.97,0.02,0.0,0.05,0.02,0.02,0.03,0.02,0.24,0.01,0.72,13.51,3.77,0.38,5.41,1.05,0.91,0.04,0.39,0,191
2975512081,en,0.28,0.01,0.0,0.02,0.0,0.05,0.06,0.37,0.07,0.12,0.82,8.0,1.35,0.64,3.58,0.45,0.85,0.03,0.31,0,152
2708299405,en,0.33,0.11,0.0,0.0,0.0,0.44,0.44,0.0,0.11,0.33,0.0,3.67,1.22,0.11,4.22,0.33,0.67,0.05,0.09,1,9
816830499654139904,en,0.9,0.02,0.0,0.12,0.04,0.07,0.07,0.0,0.13,0.13,0.56,11.1,6.69,0.56,7.87,2.0,0.78,0.06,0.34,0,2070
779846304683798528,en,0.47,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.18,0.12,1.35,8.88,2.0,2.35,2.59,1.29,0.76,0.13,0.33,0,17
481668692,en,0.89,0.0,0.0,0.17,0.13,0.09,0.09,0.0,0.58,0.45,3.26,20.25,6.72,0.64,2.4,0.91,0.92,0.12,0.32,1,53
74795417,en,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,0,1
2780398321,en,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.72,4.08,8.0,1.32,0.36,1.28,0.08,0.8,-0.01,0.26,0,25
1281496315,en,0.52,0.11,0.14,0.05,0.19,0.04,0.04,0.2,0.13,0.0,0.27,6.33,3.3,2.17,3.86,0.39,0.81,0.12,0.24,0,132
2364588242,en,0.53,0.0,0.0,0.02,0.0,0.0,0.0,0.16,0.3,0.07,1.14,11.18,2.35,2.26,3.67,0.23,0.89,0.01,0.28,0,57
543767308,en,0.35,0.05,0.03,0.48,0.43,0.0,0.0,0.14,0.77,3.38,15.14,17.92,3.96,0.95,5.16,0.68,0.94,0.14,0.41,0,93
38378166,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,7.0,4.0,1.0,0.08,0.08,1,1
16280466,en,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.01,0.0,2.6,0.22,0.04,0.88,0.19,0.97,0.04,0.11,0,156
552324161,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.11,2.22,0.56,0.56,1.0,0.33,0.56,0.07,0.19,1,9
531055502,en,0.87,0.06,0.0,0.06,0.0,0.04,0.04,0.0,0.18,0.01,0.58,17.39,3.96,0.38,5.86,2.21,0.94,0.1,0.31,0,84
1710851520,en,0.11,0.16,0.0,0.09,0.82,0.05,0.05,0.0,0.06,0.09,0.19,10.63,3.97,0.61,5.94,0.65,0.99,0.06,0.19,1,1043
199538223,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,21.33,4.67,1.67,7.67,0.0,1.0,0.34,0.55,0,3
327994617,en,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11,5.44,2.22,0.0,7.0,0.22,0.78,0.2,0.27,0,9
4877633021,en,0.19,0.01,0.0,0.02,0.01,0.02,0.02,0.47,0.2,0.14,0.58,8.24,1.13,0.56,2.94,0.26,0.79,0.04,0.22,0,365
2745951090,en,0.1,1.86,0.0,0.0,0.02,0.0,0.0,0.88,0.0,0.0,0.04,8.14,3.45,0.0,7.92,0.16,0.96,-0.03,0.14,1,49
348633164,en,0.46,0.31,0.0,0.31,0.38,0.0,0.0,0.0,0.08,0.0,0.31,17.31,3.92,1.31,6.0,0.38,1.0,-0.02,0.27,0,13
741485412,en,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,2.5,0.0,2.5,0.0,1.0,0.0,0.38,0,2
398952933,en,0.62,0.0,0.07,0.01,0.15,0.02,0.02,0.14,0.49,0.06,1.03,21.17,4.21,0.31,4.22,0.72,0.99,0.11,0.41,0,384
237546280,en,0.07,0.0,0.3,0.02,0.0,0.12,0.13,0.16,0.06,0.04,0.26,9.13,1.82,0.42,3.94,0.67,0.76,0.04,0.21,0,3504
103439790,en,0.64,0.0,0.0,0.0,0.09,0.0,0.0,0.27,1.18,1.64,34.55,7.91,3.45,0.45,4.55,0.45,0.82,0.02,0.23,0,11
832475994,en,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.5,10.0,5.0,61.0,0.0,0.0,0.0,0.0,0.0,0,2
773495426,en,0.78,0.56,0.0,0.0,0.06,0.17,0.17,0.06,0.17,0.44,0.72,31.89,6.22,0.06,8.06,1.33,1.0,0.14,0.46,1,18
405991258,en,0.99,0.0,0.0,0.03,0.01,0.1,0.1,0.0,0.18,0.0,0.8,11.33,3.17,1.67,5.61,1.38,0.88,0.17,0.35,1,93
3072152467,en,0.68,0.01,0.0,0.07,0.01,0.05,0.05,0.15,0.27,0.13,2.52,7.54,2.43,0.2,4.7,0.6,0.75,0.06,0.26,0,149
820317464613429248,en,0.71,0.86,0.0,0.04,0.14,0.09,0.07,0.12,0.38,0.17,2.08,11.82,5.36,1.07,6.31,1.45,0.86,0.4,0.57,0,272
596674914,en,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,14.0,0.33,0.0,2.67,1.0,1.0,-0.07,0.12,0,3
2161944769,en,0.15,0.0,0.0,0.02,0.07,0.32,0.15,0.05,0.07,0.24,1.12,5.39,1.37,1.07,1.71,0.22,0.61,0.02,0.16,0,41
3045506026,en,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,2.0,6.33,1.33,0.33,1.33,0.0,1.0,0.23,0.2,0,3
75476385,en,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.12,0.0,0.12,9.12,3.38,0.0,6.62,0.88,0.88,0.11,0.13,0,8
1066994538,en,0.31,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.38,1.08,2.92,7.73,0.81,0.81,1.12,0.31,0.73,0.06,0.47,0,26
150364974,en,0.33,0.0,0.0,0.0,0.0,0.21,0.21,0.07,0.24,0.07,2.05,15.55,2.29,0.98,1.07,0.33,0.86,0.01,0.31,0,42
245573727,en,0.06,1.56,0.1,0.45,0.13,0.63,0.58,0.21,0.08,0.19,0.45,12.63,5.69,2.85,8.5,0.98,0.87,0.11,0.24,0,62
14667799,en,0.0,0.2,0.0,0.4,0.0,0.2,0.4,0.6,0.4,11.8,70.0,3.2,1.0,2.2,4.8,0.0,0.8,-0.04,0.24,0,5
173477795,en,0.88,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.35,0.02,0.44,20.91,2.37,0.0,2.42,0.33,1.0,0.46,0.61,1,43
593059141,en,0.07,0.04,0.0,0.01,0.02,0.08,0.08,0.04,0.1,0.05,0.44,10.75,0.87,0.62,2.33,0.44,0.96,0.05,0.42,0,296
2750527919,en,0.23,0.0,0.0,0.02,0.01,0.05,0.03,0.05,0.18,0.2,1.06,8.56,0.98,0.85,2.57,0.32,0.83,0.06,0.34,0,385
29975844,en,0.37,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.03,0.0,0.11,15.14,5.71,0.2,5.4,0.51,0.89,0.11,0.28,1,35
350760161,en,0.78,0.0,0.0,0.04,0.04,0.04,0.04,0.0,0.48,0.48,1.85,7.7,2.48,0.48,3.37,0.67,0.85,0.05,0.36,0,27
20063255,en,0.0,1.06,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,15.71,3.31,0.54,2.94,0.23,1.0,0.05,0.24,0,35
822964779262312448,en,0.89,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.44,0.22,0.67,22.11,5.22,0.78,5.11,1.22,0.89,0.16,0.33,1,9
46664677,en,0.0,8.76,0.0,0.12,1.0,0.35,0.35,0.0,0.0,0.29,0.65,27.41,11.0,0.76,17.06,0.12,1.0,0.16,0.44,0,17
38486565,en,0.56,0.43,0.0,0.1,0.0,0.0,0.0,0.01,0.26,0.01,1.25,23.5,3.84,0.36,7.18,1.01,0.98,0.08,0.47,0,107
4891838002,en,0.0,1.02,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.3,0.24,6.83,2.34,0.28,4.16,0.33,0.92,-0.04,0.18,0,925
71735924,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,7.0,0.0,1.0,0.7,0.65,1,1
129120198,en,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.02,0.17,4.83,2.17,0.09,5.8,0.63,0.25,0.05,0.1,0,65
2790846504,en,0.18,0.0,0.0,0.09,0.0,0.09,0.09,0.09,0.27,1.64,17.91,10.45,0.91,1.0,2.09,0.91,1.0,0.02,0.41,0,11
384565337,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1,1
423786440,en,0.0,0.03,0.0,0.0,0.0,0.03,0.03,0.1,0.03,0.1,0.45,8.24,0.31,3.38,1.28,0.03,0.9,0.08,0.28,0,29
1080946904,en,0.0,0.0,0.0,0.02,1.0,0.06,0.06,0.0,0.0,0.0,0.0,14.64,3.77,0.29,3.34,0.26,1.0,0.37,0.53,0,108
511276356,en,0.02,2.72,0.0,0.0,1.0,0.0,0.0,0.0,0.02,0.02,0.16,28.61,7.98,5.98,8.02,1.4,1.0,0.27,0.48,1,57
748144146,en,0.68,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.45,0.0,0.09,19.59,4.32,0.14,7.36,0.41,0.91,0.02,0.28,0,22
4112091620,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,7.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1,2
