id,language,number of days between account creation and account labelling,presence of digits in name,presence of special characters (ASCII) in name,presence of non-ASCII characters in name,length of name,presence of digits in screen name,length of screen name,presence of url,number of followers,number of friends,number of listed,number of favourites,number of statuses,verified account,presence of banner,presence of default profile,presence of default profile image,number of urls in description,number of hashtags in description,number of cashtags in description,number of mentions in description,number of words in description,number of special characters (ASCII) in description,number of non-ASCII characters in description,number of uppercase characters in description,number of digits in description,language in description is english,polarity of description,subjectivity of description,bot
305364280,en,2440,0,0,0,14,1,11,0,283,1866,2,2338,3511,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
700321394,en,1839,0,0,0,11,1,8,0,54,0,0,76,187,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
824847846188855296,en,203,0,0,0,14,0,15,0,1,0,0,375,550,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
226282622,en,2440,0,0,0,18,0,12,0,36,68,2,2267,4648,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
855042425542365186,en,148,0,0,0,16,0,9,0,111,141,1,4261,2214,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
4832517078,en,1205,0,0,1,6,0,10,1,1180,1094,8,11233,17174,0,1,1,0,0,0,0,0,3,1,1,2,0,0,0.0,0.0,1
1677146930,en,1761,0,0,0,11,1,8,0,13,43,0,2596,3593,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
771914514614943744,en,301,0,0,0,14,0,15,0,18,51,0,1332,1332,0,1,1,0,0,0,0,0,3,1,0,1,0,1,0.1,0.4,1
112320872,en,3120,0,0,0,19,0,10,0,71,120,1,1248,3048,0,0,0,0,0,0,0,0,6,1,0,1,0,1,0.5,0.5,0
772227769287794688,en,299,0,0,0,13,0,14,0,6,0,1,81,192,0,0,1,0,0,0,0,0,13,2,0,14,0,1,0.0,0.0,0
2866104751,en,1454,0,0,0,9,1,7,0,55,349,0,2639,3227,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
888204928220618752,en,666,0,1,0,7,0,8,0,121,218,3,614,1453,0,1,1,0,0,0,0,1,14,5,0,2,0,1,0.5,0.5,0
457922188,en,2659,0,0,0,11,0,10,0,1404,1180,2,15776,16811,0,1,0,0,0,0,0,0,6,0,2,4,0,1,0.0,0.0,0
837656508582277121,en,186,0,0,0,13,1,15,0,1,0,0,345,674,0,0,1,0,0,0,0,0,9,1,0,6,0,1,0.0,0.0,0
20346752,en,3750,0,1,0,22,0,10,0,186,163,1,1535,4452,0,1,0,0,0,0,0,0,2,8,5,0,0,1,0.0,0.0,0
15253562,en,2082,1,0,0,10,1,10,0,16,0,0,1,289,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
35387182,en,3041,0,0,0,7,1,11,0,348,406,8,204,5146,0,0,0,0,0,0,0,0,7,4,0,7,0,1,0.5,0.5,0
257469643,en,2384,0,0,0,16,0,15,0,613,183,1,3075,14375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
2278483801,en,1926,0,0,0,17,0,14,0,8,18,0,2141,3006,0,0,0,0,0,0,0,0,3,2,0,3,0,1,0.0,0.0,1
38929382,en,3659,0,0,0,4,0,11,0,1485,1477,25,2625,124573,0,1,0,0,0,0,0,0,13,6,2,3,0,1,0.0,0.0,0
799988033747582976,en,869,0,0,0,5,0,8,0,10,57,0,951,1206,0,1,0,0,0,0,0,0,3,1,0,3,0,1,0.0,0.0,1
582866983,en,2505,0,0,0,20,0,15,1,112,83,1,215,582,0,1,0,0,0,0,0,0,21,3,0,16,0,1,0.0,0.25,0
16578300,en,3227,0,0,0,11,0,11,0,172,0,2,24,3271,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
21667339,en,3706,0,0,0,8,0,11,0,51,158,0,1399,1838,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
772530953608626180,en,298,0,0,0,15,0,10,0,0,0,1,57,137,0,0,1,0,0,0,0,0,23,7,0,4,2,1,0.45,0.55,0
772283100894261248,en,299,0,0,0,15,0,15,0,0,0,0,79,190,0,0,1,0,0,0,0,0,12,3,4,11,0,0,0.0,0.0,0
772238342779961344,en,299,0,0,0,12,0,11,0,1,0,0,84,237,0,0,1,0,0,0,0,0,7,2,0,0,0,1,0.0,0.0,0
16033537,en,3914,0,0,0,9,0,8,0,456,451,90,3001,7654,0,1,0,0,0,0,0,0,11,6,0,2,4,1,0.0,0.0,0
436110323,en,2278,1,1,0,3,0,12,0,597,110,1,4519,3130,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
383491952,en,2152,0,0,0,9,1,10,0,8,0,0,1925,2796,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
39921083,en,3656,0,0,0,17,0,10,1,2669,1796,22,5316,46897,0,1,0,0,0,0,0,1,3,3,0,5,0,1,0.0,0.0,0
79821059,en,3480,0,0,1,15,0,13,0,220,136,1,4951,10308,0,1,0,0,0,0,0,0,7,0,0,0,0,1,0.0,0.0,1
30254222,en,3052,0,0,0,16,1,8,0,17,0,0,1493,2204,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0.0,0.0,1
153559294,en,3265,0,0,0,17,0,14,1,6947,1508,137,5948,15537,1,1,0,0,0,0,0,0,16,8,0,7,2,1,0.5,0.75,0
85722328,en,3283,0,0,0,5,0,11,0,210,520,13,12,4911,0,1,0,0,0,0,0,0,6,1,1,1,0,1,0.7,0.6,0
890690163113771008,en,2,0,0,1,14,1,15,0,1,0,2,139,240,0,0,1,0,0,0,0,0,3,3,23,0,0,0,0.0,0.0,0
356091476,en,2200,0,0,0,9,0,9,0,5,0,1,1607,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
85118252,en,2860,0,0,0,20,0,14,0,4,48,0,2520,3431,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
69667364,en,2918,0,0,0,10,0,12,0,127,328,0,2295,4211,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
239218265,en,2402,0,0,0,9,1,14,0,16,0,0,18,547,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
112999265,en,2827,0,0,0,11,0,11,0,16,0,0,2637,3392,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
867721178001154050,en,713,0,0,0,5,0,13,0,108,73,0,549,684,0,1,1,0,0,0,0,0,1,0,0,6,0,0,0.0,0.0,0
822138328975888384,en,843,0,0,0,10,0,10,1,247,229,2,47,1296,0,1,1,0,0,0,0,0,28,6,0,6,0,1,0.28,0.71,0
498889929,en,2006,0,0,0,14,0,8,0,7,8,0,672,1015,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
3343965609,en,1424,1,0,0,4,1,7,0,940,430,8,22206,17365,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
772299729891840000,en,299,0,0,0,18,0,11,0,0,0,0,76,188,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0.0,0.0,0
368775568,en,2173,0,0,0,4,0,12,0,16,535,0,2096,2853,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
858401703049166849,en,79,0,0,0,12,0,12,0,0,0,0,185,358,0,0,1,0,0,0,0,0,3,2,0,15,0,0,0.0,0.0,0
1886778740,en,2065,0,0,0,13,0,8,0,107,311,7,1493,1615,0,1,0,0,0,0,0,0,7,4,0,6,0,1,0.0,0.0,0
46603139,en,3626,0,0,0,11,0,14,1,62,213,1,1737,2330,0,0,0,0,0,0,0,0,11,4,0,7,0,1,0.0,0.0,0
877319164230348800,en,27,0,0,1,14,1,15,0,1,0,0,24,261,0,0,1,0,0,0,0,0,3,0,26,0,0,0,0.0,0.0,1
474245507,en,2032,0,0,0,16,0,8,0,28,0,0,2173,2994,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0.0,0.0,1
1541766517,en,2117,0,0,0,20,0,13,0,96,262,3,1267,351,0,1,0,0,0,0,0,2,13,7,0,9,4,1,0.0,0.0,0
862662378,en,1763,0,0,0,16,1,15,0,1,41,0,2213,2244,0,0,1,0,0,0,0,0,10,2,0,1,0,1,0.6,0.9,1
71205431,en,2912,0,0,1,4,0,9,0,378,375,16,2274,4312,0,1,0,0,0,0,0,0,10,4,23,2,0,0,0.0,0.0,1
2894964272,en,1651,0,0,1,9,1,10,1,639,1343,0,2635,3969,0,1,0,0,0,1,0,0,11,8,0,23,0,1,0.0,0.0,0
363525018,en,2182,0,0,0,16,1,12,0,3,0,0,2246,2623,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
877371657878290435,en,27,0,0,1,9,1,15,0,0,0,0,16,158,0,0,1,0,0,0,0,0,3,0,7,0,0,0,0.0,0.0,1
2907838247,en,1591,0,0,0,11,1,11,0,28,145,0,484,669,0,1,0,0,0,0,0,0,2,1,2,1,2,0,0.0,0.0,1
191220214,en,2928,0,0,0,10,1,8,1,146,383,2,1502,2714,0,1,0,0,0,0,0,0,15,8,0,12,0,1,-0.5,0.5,0
292600561,en,2397,0,0,0,8,1,12,0,16,28,0,610,110,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
245480504,en,2617,0,0,0,11,1,11,0,66,0,0,1094,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
772201496582713344,en,299,0,0,0,10,0,10,0,2,0,0,86,194,0,0,1,0,0,0,0,0,20,8,3,30,2,1,0.3,0.2,0
512525774,en,2633,0,0,0,8,0,15,0,565,4994,44,4606,63310,0,1,1,0,0,1,0,0,7,2,2,3,0,1,0.0,0.0,0
1722910680,en,1922,0,0,0,6,1,15,0,161,528,2,2295,3373,0,0,0,0,0,0,0,0,21,3,0,2,0,1,-0.2,0.85,0
239886374,en,2841,0,0,0,13,0,8,0,2,11,0,617,989,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
333436731,en,2515,0,0,0,7,0,12,0,4,19,0,1060,1576,0,0,1,0,0,0,0,0,4,0,0,4,0,0,0.0,0.0,1
2245902748,en,1301,0,0,0,16,1,12,0,29,51,0,1936,2757,0,1,1,0,0,0,0,0,6,2,0,2,0,1,0.0,0.0,1
862621484,en,1763,0,0,0,13,1,15,0,1,133,0,2219,2248,0,0,1,0,0,0,0,0,9,2,0,1,0,1,0.0,0.0,1
1976585550,en,2036,0,0,0,7,1,9,0,633,342,9,171176,63809,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.67,1.0,1
38616059,en,3113,0,0,0,3,0,9,0,10,69,2,1088,1658,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
877461894172471296,en,28,0,0,1,9,1,15,0,0,0,0,36,248,0,0,1,0,0,0,0,0,6,2,18,0,0,0,0.0,0.0,1
335335686,en,2240,0,1,0,9,0,8,0,343,500,4,2424,6642,0,1,0,0,0,0,0,0,12,1,4,2,0,1,0.18,0.55,1
624588594,en,1799,0,0,0,10,1,10,0,24,140,1,2270,1689,0,1,0,0,0,0,0,0,4,1,0,1,0,1,0.0,0.0,1
28311555,en,3060,0,1,1,6,1,9,0,16,19,3,1444,2781,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
2417662617,en,1888,0,0,0,11,0,13,0,223,69,8,652,6187,0,1,1,0,0,0,0,1,21,7,4,13,0,1,0.0,0.0,0
875952456060084225,en,32,0,0,1,12,1,15,0,0,0,0,37,252,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
322115480,en,2887,0,0,0,19,1,9,0,191,381,4,1035,10207,0,1,1,0,0,0,0,0,2,5,1,0,0,0,0.0,0.0,0
14312300,en,4059,0,0,0,14,0,6,1,4736,1484,230,27751,22353,0,1,0,0,0,0,0,1,18,6,1,10,0,1,0.0,0.0,0
478193975,en,2027,0,0,0,5,1,13,1,12,15,0,2005,2863,0,0,1,0,0,0,0,0,18,1,2,1,0,1,-0.23,0.7,1
46662639,en,3352,0,0,0,16,1,10,1,235,128,10,1909,3626,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
312261000,en,2271,0,0,0,9,0,13,0,24,0,2,2363,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
894364380468523009,en,30,0,0,1,12,1,15,0,1,0,0,114,145,0,0,1,0,0,0,0,0,5,2,18,1,0,0,0.0,0.0,0
1113374533,en,1674,0,0,0,10,0,9,0,24,0,0,1255,1873,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
828459962821128192,en,828,0,0,0,12,1,11,0,12,121,0,979,1437,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
496388298,en,2601,0,0,0,13,0,15,0,5,5,0,1350,9360,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
36364060,en,3671,0,1,1,11,0,12,1,2365,2245,88,52535,215427,0,1,0,0,0,0,0,0,6,0,2,3,0,1,0.1,0.3,0
1270732345,en,1623,0,0,0,20,0,10,1,132,0,6,2247,3285,0,1,0,0,0,0,0,0,16,2,0,3,0,1,0.0,0.0,1
765848719619129344,en,318,0,0,0,17,0,15,0,21,22,1,1331,1331,0,1,1,0,0,0,0,0,9,2,0,7,0,1,0.0,0.0,1
123460809,en,2718,0,0,0,12,1,15,0,22,0,0,456,854,0,0,1,0,0,0,0,0,1,3,0,1,0,1,0.0,0.0,0
90751519,en,2810,0,0,0,14,0,14,0,4,0,1,1598,2235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
634985596,en,2500,0,0,0,7,0,14,0,1213,3452,29,37098,36796,0,1,0,0,0,0,0,0,13,7,0,4,0,1,-0.5,1.0,0
316130501,en,2258,0,0,1,8,1,13,0,570,1368,3,2429,7707,0,1,0,0,0,0,0,0,30,7,5,2,8,1,0.47,0.75,1
1184219774,en,2151,0,0,0,10,1,11,0,28,134,0,1038,1326,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
249070566,en,2389,0,0,1,6,0,6,0,23,0,2,1499,2293,0,0,1,0,0,0,0,0,1,0,24,0,0,0,0.0,0.0,1
786080509,en,1786,0,0,0,10,0,13,0,219,0,0,245,558,0,1,1,0,0,4,0,0,1,4,0,0,0,1,0.0,0.0,0
1976422681,en,1404,0,0,0,5,0,10,0,36,0,0,3841,4139,0,1,0,0,0,0,0,0,7,0,0,1,0,1,0.0,0.0,1
2947722069,en,963,0,0,0,14,1,14,0,48,236,0,890,1280,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
3280035391,en,1389,0,0,0,11,0,11,0,33,155,1,280,315,0,1,1,0,0,0,0,0,6,4,0,0,0,1,0.0,0.0,1
4112093114,en,701,0,0,0,9,0,8,0,21,43,18,2664,4627,0,1,1,0,0,0,0,0,17,7,2,14,8,1,0.1,0.2,1
878085999649148928,en,24,0,0,1,14,1,15,0,0,0,0,11,171,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
619373442,en,1885,0,0,0,11,0,11,0,14,0,0,2087,2938,0,0,1,0,0,0,0,0,10,0,0,2,0,1,1.0,1.0,1
1269244165,en,1592,1,0,0,11,1,13,1,107,0,1,24,563,0,1,1,0,0,2,0,0,6,62,0,16,4,1,0.0,0.0,0
33608340,en,3145,0,0,0,17,0,14,1,115,97,19,1224,2158,0,1,0,0,0,0,0,0,22,3,0,1,0,1,0.32,0.54,0
1110067225,en,1838,0,0,0,6,0,12,0,95,290,4,2375,3082,0,1,0,0,0,0,0,0,12,5,0,9,0,1,-0.17,0.45,0
1164457087,en,1626,0,0,0,20,0,8,0,1,0,0,57,155,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
383694043,en,2153,0,0,0,13,0,12,1,439,0,7,2718,3792,0,0,0,0,0,0,0,0,26,8,1,6,0,1,0.48,0.53,1
613069818,en,2522,0,0,0,12,0,12,1,225,612,2,4468,4497,0,1,0,0,0,0,0,0,16,1,0,2,0,1,0.38,1.0,1
634864634,en,2500,0,0,1,1,0,9,1,839,185,8,39769,51604,0,1,0,0,0,0,0,1,6,3,0,0,0,1,0.5,0.6,0
597929309,en,1908,0,0,0,13,0,14,1,255,0,11,1530,12818,0,1,0,0,1,0,0,0,5,2,0,4,0,1,0.0,0.4,0
188809534,en,3173,1,1,1,32,0,12,0,1181,865,11,1618,224856,0,1,0,0,0,0,0,0,9,5,2,4,0,1,0.65,0.95,0
1944139466,en,1491,0,0,0,12,1,8,0,22,132,1,2558,3183,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
340413188,en,2856,0,0,0,3,0,9,0,515,558,4,19022,17607,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0.0,0.0,1
2331239396,en,1892,0,1,0,15,0,10,0,27,59,0,361,335,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
633543475,en,2501,0,0,0,6,0,13,0,867,255,3,60089,41168,0,1,0,0,0,0,0,0,2,0,0,3,0,1,0.0,0.0,0
844764272005566464,en,169,0,0,1,14,0,9,0,24,290,0,2007,1117,0,1,1,0,0,3,0,3,13,8,3,19,9,1,0.0,0.0,1
2595982171,en,1147,0,0,0,12,0,11,0,14,211,0,2355,3287,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
715078481776873472,en,1141,0,1,0,7,0,12,0,106,265,0,2593,3582,0,0,1,0,0,0,0,0,16,4,0,2,3,1,0.07,0.48,1
828795811022659584,en,830,0,0,0,4,0,14,0,234,246,0,15419,1509,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
779148745313222656,en,297,0,0,0,17,0,11,0,0,0,0,178,309,0,0,1,0,0,0,0,0,4,2,0,0,0,1,0.0,0.0,0
60288331,en,2951,0,0,0,11,0,11,0,203,0,1,1679,3053,0,0,0,0,0,1,0,0,1,2,0,2,0,0,0.0,0.0,0
141609520,en,2659,0,0,0,2,0,6,0,4,6,1,1377,2061,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0.0,0.0,1
281348217,en,2325,0,0,0,13,0,12,0,35,0,1,1022,1465,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
84137615,en,2864,0,0,0,17,1,9,0,7,25,0,977,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
764411813194760192,en,376,0,0,0,12,1,15,0,14,0,1,2158,3255,0,1,1,0,0,0,0,0,14,5,0,1,0,1,0.0,0.0,1
73574781,en,2903,0,0,0,14,1,14,0,12,142,1,1174,1804,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
713569841324527616,en,1146,0,0,0,9,1,12,0,20,240,0,2877,3351,0,1,1,0,0,0,0,0,5,5,0,5,0,0,0.0,0.0,1
4701003504,en,1230,0,0,0,5,0,14,0,162,472,0,10468,2362,0,1,1,0,0,0,0,0,3,3,0,0,0,0,0.0,0.0,0
241698625,en,3016,0,0,0,13,0,12,0,56,273,2,2783,3482,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
801858612,en,1809,0,0,0,6,0,11,0,305,230,0,3288,4027,0,1,1,0,0,0,0,0,10,1,0,3,0,1,0.05,0.75,1
378564152,en,2414,0,0,0,18,0,11,0,18,18,1,1925,2763,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
890856123766640640,en,3,0,0,1,14,1,13,0,0,0,0,159,235,0,1,1,0,0,0,0,0,15,4,97,2,0,0,0.0,0.0,0
856357993,en,1788,0,0,0,12,0,12,0,53,0,2,2181,2685,0,1,1,0,0,0,0,0,22,8,0,2,9,1,0.0,0.0,0
330297601,en,2858,0,0,0,13,0,9,0,363,383,4,4104,39367,0,1,1,0,0,1,0,0,10,4,0,14,0,1,0.0,0.0,1
24469124,en,3028,0,0,0,13,0,13,1,73,0,2,41,4940,0,0,0,0,0,0,0,0,13,6,0,10,4,0,0.0,0.0,0
217080552,en,3098,1,1,0,24,0,10,1,414,330,4,647,3615,0,1,1,0,0,0,0,0,7,3,0,6,0,1,0.0,0.0,0
222759529,en,2455,0,0,0,19,0,15,0,19,42,1,1092,1648,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
862651722,en,1763,0,0,0,12,1,15,0,2,124,2,2243,2251,0,0,1,0,0,0,0,0,7,3,0,1,0,1,0.0,0.0,1
246864391,en,2623,0,0,0,11,0,10,0,285,383,6,5168,10293,0,1,0,0,0,0,0,0,18,6,0,13,0,1,0.0,0.0,0
115343506,en,3376,0,0,0,15,0,13,1,2127,280,7,4000,6784,0,1,0,0,0,0,0,0,4,2,0,4,0,1,0.0,0.0,0
41970759,en,3647,0,0,0,13,0,10,0,213,182,7,6694,26779,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0.0,0.0,0
399140875,en,2761,0,0,1,8,0,14,0,776,1281,4,94363,26391,0,1,1,0,1,0,0,0,9,1,0,3,0,1,-0.2,0.8,0
849641157420298240,en,147,0,0,0,4,1,15,0,1,23,0,26,214,0,0,1,0,0,0,0,0,19,3,0,2,0,1,0.0,1.0,1
28766098,en,3354,0,0,0,11,0,6,1,38,289,1,2296,3277,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
123620499,en,2917,0,0,0,14,0,15,0,23,179,0,2395,3063,0,1,0,0,0,0,0,0,18,6,0,8,0,1,0.39,0.61,0
402903079,en,2123,0,0,1,13,0,12,1,131,116,5,703,3306,0,1,0,0,0,0,0,0,19,8,0,7,0,1,0.0,0.0,0
1265613194,en,2255,0,0,0,4,0,14,0,812,601,11,24453,52745,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0.0,0.0,0
765788028136808449,en,327,0,0,0,11,1,11,0,22,0,2,1238,1238,0,1,1,0,0,0,0,0,21,10,0,6,0,1,0.21,0.63,1
392103730,en,2139,0,0,1,20,0,13,0,519,0,2,6916,26228,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
875129617,en,1756,0,0,0,12,1,15,0,1,106,1,2220,2254,0,0,1,0,0,0,0,0,15,4,0,1,0,1,0.33,0.33,1
772313969402847233,en,299,0,0,0,12,0,9,0,2,0,0,63,173,0,0,1,0,0,0,0,0,5,1,3,6,0,0,0.03,0.07,0
399777705,en,2127,0,0,1,9,0,8,0,216,0,0,2375,3246,0,1,0,0,0,0,0,0,4,1,4,0,0,0,0.0,0.0,1
720855565,en,1854,0,0,0,13,0,10,0,15,25,1,1634,2385,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0.0,0.0,1
83885372,en,2815,0,0,0,16,1,14,0,13,0,0,35,169,0,0,0,0,0,0,0,0,8,7,0,3,0,1,0.0,0.1,0
749431739873984512,en,1048,0,1,0,1,0,15,0,337,1249,5,12700,11542,0,1,1,0,0,0,0,0,11,5,1,6,5,1,0.0,0.0,0
2368400106,en,1271,0,0,0,7,0,11,0,30,0,2,2678,5557,0,1,1,0,0,0,0,0,3,2,0,3,0,1,0.31,0.4,1
2230649665,en,1351,0,0,0,13,1,14,0,287,317,1,2833,3561,0,1,1,0,0,0,0,1,2,3,2,0,0,0,0.0,0.0,0
737075353814863872,en,1083,0,0,0,14,0,12,1,178,151,4,408,2938,0,1,0,0,0,0,0,0,3,0,0,4,0,1,0.0,0.0,0
835203467501252609,en,90,0,0,0,6,0,15,0,15,0,0,41,194,0,1,1,0,0,0,0,0,13,3,0,2,0,1,0.0,0.0,1
495327698,en,2015,1,0,0,6,1,7,0,15,0,0,2394,3277,0,0,1,0,0,0,0,0,19,1,0,0,0,1,0.07,0.23,1
92951848,en,3371,0,0,0,13,0,10,0,45,381,0,2383,1338,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
862637400,en,1763,0,0,0,15,1,14,0,2,9,1,2221,2245,0,0,1,0,0,0,0,0,10,2,0,1,0,1,0.6,0.9,1
180617154,en,3174,0,0,0,10,0,8,1,16,27,0,1931,3098,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
478459127,en,2033,0,0,0,18,1,11,0,52,0,1,2386,3484,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,1
24490410,en,3715,0,0,0,10,1,9,0,44,218,1,849,507,0,1,0,0,0,0,0,0,26,9,1,13,0,1,0.17,0.87,0
894940291286872064,en,28,0,0,1,16,1,12,0,1,0,0,86,120,0,1,1,0,0,0,0,0,1,0,2,1,0,0,0.0,0.0,0
96163008,en,2807,0,0,0,6,0,11,0,5,1,0,1383,1991,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
837348356980633602,en,85,0,0,0,4,1,12,0,28,0,0,28,172,0,1,1,0,0,0,0,0,14,2,0,2,0,1,0.5,0.5,1
50759157,en,3613,0,0,0,10,0,10,0,1252,4972,198,36408,84767,0,0,1,0,0,0,0,0,18,13,2,15,0,1,0.0,0.5,0
370084698,en,2396,0,0,0,13,0,10,0,424,565,0,797,7959,0,1,1,0,0,0,0,0,7,3,0,11,0,1,0.5,0.5,0
890678859850551298,en,2,0,0,1,11,1,11,0,1,0,1,161,270,0,1,1,0,0,0,0,0,14,0,57,0,0,0,0.0,0.0,0
371550536,en,2800,0,0,0,12,0,15,0,115,407,1,1606,1881,0,1,1,0,0,0,0,0,23,3,4,3,0,1,0.5,0.6,0
82245089,en,2943,0,0,0,11,1,9,0,15,0,1,1594,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
1048508467,en,1642,0,0,0,3,0,10,0,118,0,0,558,574,0,1,1,0,0,0,0,0,9,2,0,1,0,1,0.0,0.0,0
174581658,en,2577,0,0,0,13,0,12,1,18,0,1,2063,2964,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
135457057,en,2682,1,1,0,7,0,7,1,19,0,0,1510,2167,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0.65,0.8,1
86417384,en,3464,0,0,0,13,1,7,1,101,197,2,1374,2752,0,0,0,0,0,0,0,0,14,2,0,1,0,1,0.0,0.0,0
862627140,en,1763,0,0,0,16,1,15,0,1,42,1,2243,2243,0,0,1,0,0,0,0,0,27,2,0,3,0,1,0.47,0.53,1
1173981020,en,2285,0,0,1,7,0,12,1,536,361,7,53595,16114,0,1,0,0,0,0,0,0,13,3,2,6,2,1,0.0,0.0,0
561827894,en,1946,0,0,0,12,0,14,1,18,138,0,2291,4757,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
30001089,en,3059,0,0,0,7,0,7,0,20,0,1,1370,2058,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
2206445216,en,1440,0,0,0,5,0,9,0,69,56,1,2691,2843,0,1,1,0,0,0,0,0,2,1,1,0,0,1,0.0,0.0,1
3067906221,en,905,0,0,1,14,1,11,0,12,54,0,2222,2993,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,1
337817310,en,2596,0,1,0,12,0,12,0,96,1394,0,255,287,0,1,1,0,0,0,0,0,4,0,0,1,0,0,0.0,0.0,0
610114658,en,1895,0,0,0,15,1,15,0,12,0,0,2278,3158,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
1042814112,en,2332,0,0,0,7,1,8,1,1385,215,14,54094,15797,0,1,1,0,1,0,0,0,23,5,0,8,0,1,0.03,0.09,0
445961401,en,2012,0,0,0,5,1,7,0,7,0,0,548,876,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
